Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Engine Cylinders,city mpg,Popularity,MSRP,Engine HP
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,24200,171
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,27305,171
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,23590,171
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,25550,171
Mazda,Tribute,2010,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,22,586,20405,171
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,22445,171
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,25,6,19,586,27165,240
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,23,6,18,586,28915,240
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,25345,171
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,25700,171
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,25495,171
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,23740,171
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,23,6,18,586,29065,240
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,586,22595,171
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,24350,171
Mazda,Tribute,2011,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,23,586,20555,171
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,20,586,27455,171
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,25,6,19,586,27315,240
Mazda,Truck,2002,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,25,4,21,586,12840,135
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,6,16,586,19885,207
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,6,17,586,18090,147
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,18,6,14,586,22630,207
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,6,17,586,15670,147
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,20,6,16,586,20575,147
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,6,14,586,21410,207
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,6,14,586,23150,207
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,6,17,586,16975,147
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,6,17,586,19215,147
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,13930,135
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,6,15,586,20880,207
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,6,17,586,18885,147
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,4,21,586,18050,135
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,6,14,586,19975,207
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,19,2009,2000,134
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,6,16,2009,2121,153
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,2009,2000,134
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,2009,2000,134
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,20,6,16,2009,2000,153
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,4,16,2009,2281,134
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,6,14,2009,2436,153
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,6,14,2009,2494,153
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,19,4,16,2009,2130,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,2009,2000,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,2009,2122,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,4,15,2009,2762,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,4,15,2009,2354,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,4,15,2009,2647,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,19,2009,2547,134
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,19,2009,2326,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,4,15,2009,2918,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,4,19,2009,2391,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,4,15,2009,3140,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,4,19,2009,2550,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,4,15,2009,2676,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,4,19,2009,2241,134
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,4,19,2009,2837,134
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,35010,201
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,31360,201
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,35510,201
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,31860,201
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,35635,201
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,4,22,204,31985,201
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,30010,201
Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,6,19,204,35550,280
Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,6,19,204,38650,280
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,33110,201
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,31010,201
Acura,TSX,2012,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,4,21,204,31010,201
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,30510,201
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,31510,201
Acura,TSX,2013,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,4,21,204,31510,201
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,33610,201
Acura,TSX,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,6,19,204,39150,280
Acura,TSX,2014,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,4,21,204,31635,201
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,30635,201
Acura,TSX,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,6,19,204,39275,280
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,33735,201
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,4,22,204,31635,201
Audi,TT RS,2012,premium unleaded (required),360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,5,18,3105,56850,360
Audi,TT RS,2013,premium unleaded (required),360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,5,18,3105,57200,360
Audi,TT,2015,premium unleaded (recommended),211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,31,4,22,3105,43350,211
Audi,TT,2015,premium unleaded (recommended),211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Coupe,31,4,22,3105,40350,211
Audi,TT,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,4,23,3105,42900,220
Audi,TT,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,4,23,3105,46400,220
Audi,TT,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,4,23,3105,47000,220
Audi,TT,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,4,23,3105,43500,220
Audi,TTS,2015,premium unleaded (required),265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Convertible,31,4,22,3105,51700,265
Audi,TTS,2015,premium unleaded (required),265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,31,4,22,3105,48700,265
Audi,TTS,2016,premium unleaded (required),292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,27,4,23,3105,51900,292
Audi,TTS,2017,premium unleaded (required),292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,27,4,23,3105,52500,292
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,1439,26450,182
Hyundai,Tucson,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,4,23,1439,21650,164
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,4,20,1439,27950,182
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,4,21,1439,23700,182
Hyundai,Tucson,2015,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,4,20,1439,25200,180
Hyundai,Tucson,2015,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,4,21,1439,23150,164
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,4,20,1439,25200,182
Hyundai,Tucson,2015,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,4,20,1439,27950,180
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,33,4,26,1439,24150,175
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,31,4,25,1439,25550,175
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,4,25,1439,29900,175
Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,21,1439,24100,164
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,4,24,1439,31300,175
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,4,24,1439,27550,175
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,4,25,1439,26150,175
Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,4,23,1439,22700,164
Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,30,4,23,1439,22700,164
Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,4,21,1439,24100,164
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,4,25,1439,29775,175
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,4,25,1439,25900,175
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,4,24,1439,31175,175
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,4,24,1439,27300,175
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,32,4,26,1439,24150,175
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,30,4,25,1439,25550,175
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,2031,33210,310
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,8,13,2031,29120,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,44925,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,40685,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,44925,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,44000,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,33390,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,33060,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,47975,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,34710,381
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,8,15,2031,30160,310
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,34710,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,40685,381
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,2031,31560,310
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,44000,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,35040,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,37030,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,42550,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,42550,381
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,14,2031,35530,310
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,33060,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,37030,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,17,8,13,2031,32170,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,41385,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,39500,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,35040,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,33390,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,41385,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,47975,381
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,19,8,15,2031,32480,310
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,37635,381
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,8,15,2031,28510,310
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,47975,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,33980,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,30010,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,31660,381
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,47975,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,31990,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,8,13,2031,32170,381
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,30340,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,34220,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,8,13,2031,30840,381
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,2031,34000,310
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,45560,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,8,13,2031,32980,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,8,13,2031,38670,381
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,14,2031,36320,310
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,8,13,2031,34970,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,8,13,2031,46530,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,43585,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,8,13,2031,42945,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,42945,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,8,13,2031,46530,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,13,2031,30840,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,41720,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,49580,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,46530,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,8,13,2031,40535,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,38020,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,49580,381
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,8,15,2031,29140,310
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,8,13,2031,29950,381
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,19,8,15,2031,33270,310
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,8,13,2031,32650,381
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,8,13,2031,49580,381
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,8,13,2031,49580,381
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,2031,32190,310
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,2031,36030,381
